Time,COOLANT_TEMPERATURE (),Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature,Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [��,Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
33:42.1,92,118,1911,113,30,24.91,83.5,29,34.9,37.6
33:42.2,92,118,1911,113,30,24.91,83.5,29,34.9,37.6
33:42.3,92,118,1911,113,30,24.91,83.5,29,45.9,37.6
33:42.4,92,118,1911,113,30,24.91,83.5,29,45.9,47.1
33:42.5,92,118,1911,113,30,24.91,83.5,29,45.9,47.1
33:42.6,92,154,1911,113,30,24.91,83.5,29,45.9,47.1
33:42.7,92,154,1920,113,30,24.91,83.5,29,45.9,47.1
33:42.8,92,154,1920,114,30,24.91,83.5,29,45.9,47.1
33:42.9,92,154,1920,114,31,24.91,83.5,29,45.9,47.1
33:42.9,92,154,1920,114,31,31.22,83.5,29,45.9,47.1
33:43.0,92,154,1920,114,31,31.22,83.5,29,45.9,47.1
33:43.1,92,154,1920,114,31,31.22,83.5,29,45.9,47.1
33:43.2,92,154,1920,114,31,31.22,83.5,29,36.5,47.1
33:43.3,92,154,1920,114,31,31.22,83.5,29,36.5,36.1
33:43.4,92,154,1920,114,31,31.22,83.5,29,36.5,36.1
33:43.5,92,132,1920,114,31,31.22,83.5,29,36.5,36.1
33:43.6,92,132,1921,114,31,31.22,83.5,29,36.5,36.1
33:43.7,92,132,1921,114,31,31.22,83.5,29,36.5,36.1
33:43.8,92,132,1921,114,34,31.22,83.5,29,36.5,36.1
33:43.8,92,132,1921,114,34,23.99,83.5,29,36.5,36.1
33:43.9,92,132,1921,114,34,23.99,83.5,29,36.5,36.1
33:44.0,92,132,1921,114,34,23.99,83.5,29,36.5,36.1
33:44.1,92,132,1921,114,34,23.99,83.5,29,34.9,36.1
33:44.2,92,132,1921,114,34,23.99,83.5,29,34.9,36.5
33:44.3,92,132,1921,114,34,23.99,83.5,29,34.9,36.5
33:44.4,92,119,1921,114,34,23.99,83.5,29,34.9,36.5
33:44.5,92,119,1918,114,34,23.99,83.5,29,34.9,36.5
33:44.6,92,119,1918,114,34,23.99,83.5,29,34.9,36.5
33:44.6,92,119,1918,114,32,23.99,83.5,29,34.9,36.5
33:44.7,92,119,1918,114,32,23.86,83.5,29,34.9,36.5
33:44.8,92,119,1918,114,32,23.86,83.5,29,34.9,36.5
33:44.9,92,119,1918,114,32,23.86,83.5,29,34.9,36.5
33:45.0,92,119,1918,114,32,23.86,83.5,29,37.3,36.5
33:45.1,92,119,1918,114,32,23.86,83.5,29,37.3,37.6
33:45.2,92,119,1918,114,32,23.86,83.5,29,37.3,37.6
33:45.3,92,127,1918,114,32,23.86,83.5,29,37.3,37.6
33:45.4,92,127,1918,114,32,23.86,83.5,29,37.3,37.6
33:45.5,92,127,1918,114,32,23.86,83.5,29,37.3,37.6
33:45.5,92,127,1918,114,31,23.86,83.5,29,37.3,37.6
33:45.6,92,127,1918,114,31,24.11,83.5,29,37.3,37.6
33:45.7,92,127,1918,114,31,24.11,83.5,29,37.3,37.6
33:45.8,92,127,1918,114,31,24.11,83.5,29,37.3,37.6
33:45.9,92,127,1918,114,31,24.11,83.5,29,46.7,37.6
33:46.0,92,127,1918,114,31,24.11,83.5,29,46.7,51.4
33:46.1,92,127,1918,114,31,24.11,83.5,29,46.7,51.4
33:46.2,92,146,1918,114,31,24.11,83.5,29,46.7,51.4
33:46.3,92,146,1937,114,31,24.11,83.5,29,46.7,51.4
33:46.4,92,146,1937,114,31,24.11,83.5,29,46.7,51.4
33:46.5,92,146,1937,114,34,24.11,83.5,29,46.7,51.4
33:46.5,92,146,1937,114,34,54.8,83.5,29,46.7,51.4
33:46.6,92,146,1937,114,34,54.8,83.5,29,46.7,51.4
33:46.7,92,146,1937,114,34,54.8,83.5,29,46.7,51.4
33:46.8,92,146,1937,114,34,54.8,83.5,29,76.9,51.4
33:46.9,92,146,1937,114,34,54.8,83.5,29,76.9,77.3
33:47.0,92,146,1937,114,34,54.8,83.5,29,76.9,77.3
33:47.1,92,217,1937,114,34,54.8,83.5,29,76.9,77.3
33:47.2,92,217,1982,114,34,54.8,83.5,29,76.9,77.3
33:47.3,92,217,1982,117,34,54.8,83.5,29,76.9,77.3
33:47.4,92,217,1982,117,36,54.8,83.5,29,76.9,77.3
33:47.4,92,217,1982,117,36,68.88,83.5,29,76.9,77.3
33:47.5,92,217,1982,117,36,68.88,83.5,29,76.9,77.3
33:47.7,92,217,1982,117,36,68.88,83.5,29,76.9,77.3
33:47.8,92,217,1982,117,36,68.88,83.5,29,78,77.3
33:47.9,92,217,1982,117,36,68.88,83.5,29,78,77.3
33:48.0,92,217,1982,117,36,68.88,83.5,29,78,77.3
33:48.1,92,224,1982,117,36,68.88,83.5,29,78,77.3
33:48.2,92,224,2036,117,36,68.88,83.5,29,78,77.3
33:48.3,92,224,2036,121,36,68.88,83.5,29,78,77.3
33:48.3,92,224,2036,121,36,68.88,83.5,29,78,77.3
33:48.4,92,224,2036,121,36,71.27,83.5,29,78,77.3
33:48.5,92,224,2036,121,36,71.27,83.5,29,78,77.3
33:48.6,92,224,2036,121,36,71.27,83.5,29,78,77.3
33:48.7,92,224,2036,121,36,71.27,83.5,29,56.5,77.3
33:48.8,92,224,2036,121,36,71.27,83.5,29,56.5,22.4
33:48.9,92,224,2036,121,36,71.27,83.5,29,56.5,22.4
33:49.0,92,180,2036,121,36,71.27,83.5,29,56.5,22.4
33:49.1,92,180,2057,121,36,71.27,83.5,29,56.5,22.4
33:49.2,92,180,2057,122,36,71.27,83.5,29,56.5,22.4
33:49.3,92,180,2057,122,36,71.27,83.5,29,56.5,22.4
33:49.4,92,180,2057,122,36,28.8,83.5,29,56.5,22.4
33:49.4,92,180,2057,122,36,28.8,83.5,29,56.5,22.4
33:49.5,92,180,2057,122,36,28.8,83.5,29,56.5,22.4
33:49.6,92,180,2057,122,36,28.8,83.5,29,14.1,22.4
33:49.7,92,180,2057,122,36,28.8,83.5,29,14.1,14.5
33:49.8,91,180,2057,122,36,28.8,83.5,29,14.1,14.5
33:49.9,91,135,2057,122,36,28.8,83.5,29,14.1,14.5
33:50.0,91,135,2036,122,36,28.8,83.5,29,14.1,14.5
33:50.1,91,135,2036,121,36,28.8,83.5,29,14.1,14.5
33:50.2,91,135,2036,121,33,28.8,83.5,29,14.1,14.5
33:50.3,91,135,2036,121,33,40.77,83.5,29,14.1,14.5
33:50.4,91,135,2036,121,33,40.77,83.5,29,14.1,14.5
33:50.4,91,135,2036,121,33,40.77,83.5,29,14.1,14.5
33:50.5,91,135,2036,121,33,40.77,83.5,29,14.1,14.5
33:50.6,91,135,2036,121,33,40.77,83.5,29,14.1,14.5
33:50.7,92,135,2036,121,33,40.77,83.5,29,14.1,14.5
33:50.8,92,134,2036,121,33,40.77,83.5,29,14.1,14.5
33:50.9,92,134,2018,121,33,40.77,83.5,29,14.1,14.5
33:51.0,92,134,2018,119,33,40.77,83.5,29,14.1,14.5
33:51.1,92,134,2018,119,33,40.77,83.5,29,14.1,14.5
33:51.2,92,134,2018,119,33,40.33,83.5,29,14.1,14.5
33:51.3,92,134,2018,119,33,40.33,83.5,29,14.1,14.5
33:51.3,92,134,2018,119,33,40.33,83.5,29,14.1,14.5
33:51.4,92,134,2018,119,33,40.33,83.5,29,32.2,14.5
33:51.5,92,134,2018,119,33,40.33,83.5,29,32.2,36.9
33:51.6,92,134,2018,119,33,40.33,83.5,29,32.2,36.9
33:51.7,92,123,2018,119,33,40.33,83.5,29,32.2,36.9
33:51.8,92,123,2008,119,33,40.33,83.5,29,32.2,36.9
33:51.9,92,123,2008,119,33,40.33,83.5,29,32.2,36.9
33:52.0,92,123,2008,119,34,40.33,83.5,29,32.2,36.9
33:52.1,92,123,2008,119,34,30.08,83.5,29,32.2,36.9
33:52.1,92,123,2008,119,34,30.08,83.5,29,32.2,36.9
33:52.2,92,123,2008,119,34,30.08,83.5,29,32.2,36.9
33:52.3,92,123,2008,119,34,30.08,83.5,29,59.6,36.9
33:52.4,92,123,2008,119,34,30.08,83.5,29,59.6,62.7
33:52.5,92,123,2008,119,34,30.08,83.5,29,59.6,62.7
33:52.6,92,182,2008,119,34,30.08,83.5,29,59.6,62.7
33:52.7,92,182,2048,119,34,30.08,83.5,29,59.6,62.7
33:52.8,92,182,2048,121,34,30.08,83.5,29,59.6,62.7
33:52.9,92,182,2048,121,33,30.08,83.5,29,59.6,62.7
33:53.0,92,182,2048,121,33,68.99,83.5,29,59.6,62.7
33:53.1,92,182,2048,121,33,68.99,83.5,29,59.6,62.7
33:53.2,92,182,2048,121,33,68.99,83.5,29,59.6,62.7
33:53.3,92,182,2048,121,33,68.99,83.5,29,78,62.7
33:53.3,92,182,2048,121,33,68.99,83.5,29,78,77.6
33:53.4,92,182,2048,121,33,68.99,83.5,29,78,77.6
33:53.5,92,222,2048,121,33,68.99,83.5,29,78,77.6
33:53.6,92,222,2093,121,33,68.99,83.5,29,78,77.6
33:53.7,92,222,2093,124,33,68.99,83.5,29,78,77.6
33:53.8,92,222,2093,124,36,68.99,83.5,29,78,77.6
33:53.9,92,222,2093,124,36,73.13,83.5,29,78,77.6
33:54.0,92,222,2093,124,36,73.13,83.5,29,78,77.6
33:54.1,92,222,2093,124,36,73.13,83.5,29,78,77.6
33:54.2,92,222,2093,124,36,73.13,83.5,29,78,77.6
33:54.3,92,222,2093,124,36,73.13,83.5,29,78,77.6
33:54.3,92,222,2093,124,36,73.13,83.5,29,78,77.6
33:54.4,92,227,2093,124,36,73.13,83.5,29,78,77.6
33:54.5,92,227,2147,124,36,73.13,83.5,29,78,77.6
33:54.6,92,227,2147,127,36,73.13,83.5,29,78,77.6
33:54.7,92,227,2147,127,35,73.13,83.5,29,78,77.6
33:54.8,92,227,2147,127,35,75.38,83.5,29,78,77.6
33:54.9,92,227,2147,127,35,75.38,83.5,29,78,77.6
33:55.0,92,227,2147,127,35,75.38,83.5,29,78,77.6
33:55.1,92,227,2147,127,35,75.38,83.5,29,78,77.6
33:55.2,92,227,2147,127,35,75.38,83.5,29,78,77.6
33:55.2,92,227,2147,127,35,75.38,83.5,29,78,77.6
33:55.3,92,227,2147,127,35,75.38,83.5,29,78,77.6
33:55.4,92,227,2187,127,35,75.38,83.5,29,78,77.6
33:55.5,92,227,2187,130,35,75.38,83.5,29,78,77.6
33:55.6,92,227,2187,130,35,75.38,83.5,29,78,77.6
33:55.7,92,227,2187,130,35,76.99,83.5,29,78,77.6
33:55.8,92,227,2187,130,35,76.99,83.5,29,78,77.6
33:55.9,92,227,2187,130,35,76.99,83.5,29,78,77.6
33:56.0,92,227,2187,130,35,76.99,83.5,29,78,77.6
33:56.1,92,227,2187,130,35,76.99,83.5,29,78,77.6
33:56.1,92,227,2187,130,35,76.99,83.5,29,78,77.6
33:56.2,92,226,2187,130,35,76.99,83.5,29,78,77.6
33:56.3,92,226,2244,130,35,76.99,83.5,29,78,77.6
33:56.4,92,226,2244,133,35,76.99,83.5,29,78,77.6
33:56.5,92,226,2244,133,35,76.99,83.5,29,78,77.6
33:56.6,92,226,2244,133,35,78.66,83.5,29,78,77.6
33:56.7,92,226,2244,133,35,78.66,83.5,29,78,77.6
33:56.8,92,226,2244,133,35,78.66,83.5,29,78,77.6
33:56.9,92,226,2244,133,35,78.66,83.5,29,78,77.6
33:57.0,92,226,2244,133,35,78.66,83.5,29,78,77.6
33:57.0,92,226,2244,133,35,78.66,83.5,29,78,77.6
33:57.1,92,226,2244,133,35,78.66,83.5,29,78,77.6
33:57.2,92,226,2296,133,35,78.66,83.5,29,78,77.6
33:57.3,92,226,2296,136,35,78.66,83.5,29,78,77.6
33:57.4,92,226,2296,136,35,78.66,83.5,29,78,77.6
33:57.5,92,226,2296,136,35,80.52,83.5,29,78,77.6
33:57.6,92,226,2296,136,35,80.52,83.5,29,78,77.6
33:57.7,92,226,2296,136,35,80.52,83.5,29,78,77.6
33:57.8,92,226,2296,136,35,80.52,83.5,29,78,77.6
33:57.8,92,226,2296,136,35,80.52,83.5,29,78,77.6
33:57.9,92,226,2296,136,35,80.52,83.5,29,78,77.6
33:58.0,92,225,2296,136,35,80.52,83.5,29,78,77.6
33:58.1,92,225,2333,136,35,80.52,83.5,29,78,77.6
33:58.2,92,225,2333,138,35,80.52,83.5,29,78,77.6
33:58.3,92,225,2333,138,34,80.52,83.5,29,78,77.6
33:58.4,92,225,2333,138,34,81.72,83.5,29,78,77.6
33:58.5,92,225,2333,138,34,81.72,83.5,29,78,77.6
33:58.6,92,225,2333,138,34,81.72,83.5,29,78,77.6
33:58.7,92,225,2333,138,34,81.72,83.5,29,78,77.6
33:58.8,92,225,2333,138,34,81.72,83.5,29,78,77.6
33:58.8,92,225,2333,138,34,81.72,83.5,29,78,77.6
33:58.9,92,225,2333,138,34,81.72,83.5,29,78,77.6
33:59.0,92,225,2389,138,34,81.72,83.5,29,78,77.6
33:59.1,92,225,2389,141,34,81.72,83.5,29,78,77.6
33:59.2,92,225,2389,141,34,81.72,83.5,29,78,77.6
33:59.3,92,225,2389,141,34,83.77,83.5,29,78,77.6
33:59.4,92,225,2389,141,34,83.77,83.5,29,78,77.6
33:59.5,92,225,2389,141,34,83.77,83.5,29,78,77.6
33:59.6,92,225,2389,141,34,83.77,83.5,29,78,77.6
33:59.7,92,225,2389,141,34,83.77,83.5,29,78,77.6
33:59.7,92,225,2389,141,34,83.77,83.5,29,78,77.6
33:59.8,92,224,2389,141,34,83.77,83.5,29,78,77.6
33:59.9,92,224,2436,141,34,83.77,83.5,29,78,77.6
34:00.0,92,224,2436,144,34,83.77,83.5,29,78,77.6
34:00.1,92,224,2436,144,34,83.77,83.5,29,78,77.6
34:00.2,92,224,2436,144,34,84.86,83.5,29,78,77.6
34:00.3,92,224,2436,144,34,84.86,83.5,29,78,77.6
34:00.4,92,224,2436,144,34,84.86,83.5,29,78,77.6
34:00.5,92,224,2436,144,34,84.86,83.5,29,78,77.6
34:00.6,92,224,2436,144,34,84.86,83.5,29,78,77.6
34:00.6,92,224,2436,144,34,84.86,83.5,29,78,77.6
34:00.7,92,225,2436,144,34,84.86,83.5,29,78,77.6
34:00.8,92,225,2477,144,34,84.86,83.5,29,78,77.6
34:00.9,92,225,2477,147,34,84.86,83.5,29,78,77.6
34:01.0,92,225,2477,147,34,84.86,83.5,29,78,77.6
34:01.1,92,225,2477,147,34,86.83,83.5,29,78,77.6
34:01.2,92,225,2477,147,34,86.83,83.5,29,78,77.6
34:01.3,92,225,2477,147,34,86.83,83.5,29,78,77.6
34:01.4,92,225,2477,147,34,86.83,83.5,29,78,77.6
34:01.5,92,225,2477,147,34,86.83,83.5,29,78,77.6
34:01.5,92,225,2477,147,34,86.83,83.5,29,78,77.6
34:01.6,92,225,2477,147,34,86.83,83.5,29,78,77.6
34:01.7,92,225,2522,147,34,86.83,83.5,29,78,77.6
34:01.8,92,225,2522,150,34,86.83,83.5,29,78,77.6
34:01.9,92,225,2522,150,34,86.83,83.5,29,78,77.6
34:02.0,92,225,2522,150,34,88.61,83.5,29,78,77.6
34:02.1,92,225,2522,150,34,88.61,83.5,29,78,77.6
34:02.2,92,225,2522,150,34,88.61,83.5,29,78,77.6
34:02.3,92,225,2522,150,34,88.61,83.5,29,78,77.6
34:02.3,92,225,2522,150,34,88.61,83.5,29,78,77.6
34:02.4,92,225,2522,150,34,88.61,83.5,29,78,77.6
34:02.5,92,225,2522,150,34,88.61,83.5,29,78,77.6
34:02.6,92,225,2566,150,34,88.61,83.5,29,78,77.6
34:02.7,92,225,2566,152,34,88.61,83.5,29,78,77.6
34:02.8,92,225,2566,152,34,88.61,83.5,29,78,77.6
34:02.9,92,225,2566,152,34,90.77,83.5,29,78,77.6
34:03.0,92,225,2566,152,34,90.77,83.5,29,78,77.6
34:03.1,92,225,2566,152,34,90.77,83.5,29,78,77.6
34:03.2,92,225,2566,152,34,90.77,83.5,29,78,77.6
34:03.3,92,225,2566,152,34,90.77,83.5,29,78,77.6
34:03.3,92,225,2566,152,34,90.77,83.5,29,78,77.6
34:03.4,92,226,2566,152,34,90.77,83.5,29,78,77.6
34:03.5,92,226,2617,152,34,90.77,83.5,29,78,77.6
34:03.6,92,226,2617,155,34,90.77,83.5,29,78,77.6
34:03.7,92,226,2617,155,34,90.77,83.5,29,78,77.6
34:03.8,92,226,2617,155,34,91.91,83.5,29,78,77.6
34:03.9,92,226,2617,155,34,91.91,83.5,29,78,77.6
34:04.0,92,226,2617,155,34,91.91,83.5,29,78,77.6
34:04.1,92,226,2617,155,34,91.91,83.5,29,78,77.6
34:04.2,92,226,2617,155,34,91.91,83.5,29,78,77.6
34:04.2,92,226,2617,155,34,91.91,83.5,29,78,77.6
34:04.3,92,226,2617,155,34,91.91,83.5,29,78,77.6
34:04.4,92,226,2655,155,34,91.91,83.5,29,78,77.6
34:04.5,92,226,2655,158,34,91.91,83.5,29,78,77.6
34:04.6,92,226,2655,158,34,91.91,83.5,29,78,77.6
34:04.7,92,226,2655,158,34,93.24,83.5,29,78,77.6
34:04.8,92,226,2655,158,34,93.24,83.5,29,78,77.6
34:04.9,92,226,2655,158,34,93.24,83.5,29,78,77.6
34:05.0,92,226,2655,158,34,93.24,83.5,29,78,77.6
34:05.1,92,226,2655,158,34,93.24,83.5,29,78,77.6
34:05.2,92,226,2655,158,34,93.24,83.5,29,78,77.6
34:05.3,92,226,2655,158,34,93.24,83.5,29,78,77.6
34:05.3,92,226,2699,158,34,93.24,83.5,29,78,77.6
34:05.4,92,226,2699,160,34,93.24,83.5,29,78,77.6
34:05.5,92,226,2699,160,34,93.24,83.5,29,78,77.6
34:05.6,92,226,2699,160,34,95.72,83.5,29,78,77.6
34:05.7,92,226,2699,160,34,95.72,83.5,29,78,77.6
34:05.8,92,226,2699,160,34,95.72,83.5,29,78,77.6
34:05.9,92,226,2699,160,34,95.72,83.5,29,78,77.6
34:06.0,92,226,2699,160,34,95.72,83.5,29,78,77.6
34:06.1,92,226,2699,160,34,95.72,83.5,29,78,77.6
34:06.2,92,226,2699,160,34,95.72,83.5,29,78,77.6
34:06.2,92,226,2740,160,34,95.72,83.5,29,78,77.6
34:06.3,92,226,2740,163,34,95.72,83.5,29,78,77.6
34:06.4,92,226,2740,163,35,95.72,83.5,29,78,77.6
34:06.5,92,226,2740,163,35,96.94,83.5,29,78,77.6
34:06.6,92,226,2740,163,35,96.94,83.5,29,78,77.6
34:06.7,92,226,2740,163,35,96.94,83.5,29,78,77.6
34:06.8,92,226,2740,163,35,96.94,83.5,29,78,77.6
34:06.9,92,226,2740,163,35,96.94,83.5,29,78,77.6
34:07.0,92,226,2740,163,35,96.94,83.5,29,78,77.6
34:07.1,92,226,2740,163,35,96.94,83.5,29,78,77.6
34:07.2,92,226,2780,163,35,96.94,83.5,29,78,77.6
34:07.2,92,226,2780,165,35,96.94,83.5,29,78,77.6
34:07.3,92,226,2780,165,35,96.94,83.5,29,78,77.6
34:07.4,92,226,2780,165,35,98.08,83.5,29,78,77.6
34:07.5,92,226,2780,165,35,98.08,83.5,29,78,77.6
34:07.6,92,226,2780,165,35,98.08,83.5,29,78,77.6
34:07.7,92,226,2780,165,35,98.08,83.5,29,78,77.6
34:07.8,92,226,2780,165,35,98.08,83.5,29,78,77.6
34:07.9,92,226,2780,165,35,98.08,83.5,29,78,77.6
34:08.0,92,226,2780,165,35,98.08,83.5,29,78,77.6
34:08.1,92,226,2824,165,35,98.08,83.5,29,78,77.6
34:08.2,92,226,2824,167,35,98.08,83.5,29,78,77.6
34:08.3,92,226,2824,167,35,98.08,83.5,29,78,77.6
34:08.4,92,226,2824,167,35,99.63,83.5,29,78,77.6
34:08.4,92,226,2824,167,35,99.63,83.5,29,78,77.6
34:08.5,92,226,2824,167,35,99.63,83.5,29,78,77.6
34:08.6,92,226,2824,167,35,99.63,83.5,29,78,77.6
34:08.7,92,226,2824,167,35,99.63,83.5,29,78,77.6
34:08.8,92,226,2824,167,35,99.63,83.5,29,78,77.6
34:08.9,92,226,2824,167,35,99.63,83.5,29,78,77.6
34:09.0,92,226,2861,167,35,99.63,83.5,29,78,77.6
34:09.1,92,226,2861,170,35,99.63,83.5,29,78,77.6
34:09.2,92,226,2861,170,35,99.63,83.5,29,78,77.6
34:09.3,92,226,2861,170,35,100.66,83.5,29,78,77.6
34:09.3,92,226,2861,170,35,100.66,83.5,29,78,77.6
34:09.4,92,226,2861,170,35,100.66,83.5,29,78,77.6
34:09.5,92,226,2861,170,35,100.66,83.5,29,78,77.6
34:09.6,92,226,2861,170,35,100.66,83.5,29,78,77.6
34:09.7,92,226,2861,170,35,100.66,83.5,29,78,77.6
34:09.8,92,226,2861,170,35,100.66,83.5,29,78,77.6
34:09.9,92,226,2902,170,35,100.66,83.5,29,78,77.6
34:10.0,92,226,2902,172,35,100.66,83.5,29,78,77.6
34:10.1,92,226,2902,172,35,100.66,83.5,29,78,77.6
34:10.1,92,226,2902,172,35,102.3,83.5,29,78,77.6
34:10.2,92,226,2902,172,35,102.3,83.5,29,78,77.6
34:10.3,92,226,2902,172,35,102.3,83.5,29,78,77.6
34:10.4,92,226,2902,172,35,102.3,83.5,29,78,77.6
34:10.5,92,226,2902,172,35,102.3,83.5,29,78,77.6
34:10.6,92,226,2902,172,35,102.3,83.5,29,78,77.6
34:10.7,92,226,2902,172,35,102.3,83.5,29,78,77.6
34:10.8,92,226,2937,172,35,102.3,83.5,29,78,77.6
34:10.9,92,226,2937,174,35,102.3,83.5,29,78,77.6
34:11.0,92,226,2937,174,35,102.3,83.5,29,78,77.6
34:11.1,92,226,2937,174,35,103.19,83.5,29,78,77.6
34:11.1,92,226,2937,174,35,103.19,83.5,29,78,77.6
34:11.2,92,226,2937,174,35,103.19,83.5,29,78,77.6
34:11.3,92,226,2937,174,35,103.19,83.5,29,78,77.6
34:11.4,92,226,2937,174,35,103.19,83.5,29,78,77.6
34:11.5,92,226,2937,174,35,103.19,83.5,29,78,77.6
34:11.6,92,226,2937,174,35,103.19,83.5,29,78,77.6
34:11.7,92,226,2970,174,35,103.19,83.5,29,78,77.6
34:11.8,92,226,2970,176,35,103.19,83.5,29,78,77.6
34:11.9,92,226,2970,176,35,103.19,83.5,29,78,77.6
34:12.0,92,226,2970,176,35,104.63,83.5,29,78,77.6
34:12.0,92,226,2970,176,35,104.63,83.5,29,78,77.6
34:12.1,92,226,2970,176,35,104.63,83.5,29,78,77.6
34:12.2,92,226,2970,176,35,104.63,83.5,29,78,77.6
34:12.3,92,226,2970,176,35,104.63,83.5,29,78,77.6
34:12.4,92,226,2970,176,35,104.63,83.5,29,78,77.6
34:12.5,92,226,2970,176,35,104.63,83.5,29,78,77.6
34:12.6,92,226,3003,176,35,104.63,83.5,29,78,77.6
34:12.7,92,226,3003,178,35,104.63,83.5,29,78,77.6
34:12.8,92,226,3003,178,35,104.63,83.5,29,78,77.6
34:12.9,92,226,3003,178,35,105.69,83.5,29,78,77.6
34:13.0,92,226,3003,178,35,105.69,83.5,29,78,77.6
34:13.1,92,226,3003,178,35,105.69,83.5,29,78,77.6
34:13.2,92,226,3003,178,35,105.69,83.5,29,51.4,77.6
34:13.3,92,226,3003,178,35,105.69,83.5,29,51.4,41.6
34:13.4,92,226,3003,178,35,105.69,83.5,29,51.4,41.6
34:13.4,92,180,3003,178,35,105.69,83.5,29,51.4,41.6
34:13.5,92,180,2987,178,35,105.69,83.5,29,51.4,41.6
34:13.6,92,180,2987,178,35,105.69,83.5,29,51.4,41.6
34:13.7,92,180,2987,178,35,105.69,83.5,29,51.4,41.6
34:13.8,92,180,2987,178,35,56.13,83.5,29,51.4,41.6
34:13.9,92,180,2987,178,35,56.13,83.5,29,51.4,41.6
34:14.0,92,180,2987,178,35,56.13,83.5,29,51.4,41.6
34:14.1,92,180,2987,178,35,56.13,83.5,29,14.1,41.6
34:14.2,92,180,2987,178,35,56.13,83.5,29,14.1,14.5
34:14.3,92,180,2987,178,35,56.13,83.5,29,14.1,14.5
34:14.4,92,147,2987,178,35,56.13,83.5,29,14.1,14.5
34:14.4,92,147,2963,178,35,56.13,83.5,29,14.1,14.5
34:14.5,92,147,2963,176,35,56.13,83.5,29,14.1,14.5
34:14.6,92,147,2963,176,33,56.13,83.5,29,14.1,14.5
34:14.7,92,147,2963,176,33,66.58,83.5,29,14.1,14.5
34:14.8,92,147,2963,176,33,66.58,83.5,29,14.1,14.5
34:14.9,92,147,2963,176,33,66.58,83.5,29,14.1,14.5
34:15.0,92,147,2963,176,33,66.58,83.5,29,14.1,14.5
34:15.1,92,147,2963,176,33,66.58,83.5,29,14.1,14.5
34:15.2,92,147,2963,176,33,66.58,83.5,29,14.1,14.5
34:15.3,92,152,2963,176,33,66.58,83.5,29,14.1,14.5
34:15.3,92,152,2920,176,33,66.58,83.5,29,14.1,14.5
34:15.4,92,152,2920,173,33,66.58,83.5,29,14.1,14.5
34:15.5,92,152,2920,173,33,66.58,83.5,29,14.1,14.5
34:15.6,92,152,2920,173,33,65.44,83.5,29,14.1,14.5
34:15.7,92,152,2920,173,33,65.44,83.5,29,14.1,14.5
34:15.8,92,152,2920,173,33,65.44,83.5,29,14.1,14.5
34:15.9,92,152,2920,173,33,65.44,83.5,29,14.1,14.5
34:15.9,92,152,2920,173,33,65.44,83.5,29,14.1,14.5
34:16.0,92,152,2920,173,33,65.44,83.5,29,14.1,14.5
34:16.1,92,147,2920,173,33,65.44,83.5,29,14.1,14.5
34:16.2,92,147,2879,173,33,65.44,83.5,29,14.1,14.5
34:16.3,92,147,2879,171,33,65.44,83.5,29,14.1,14.5
34:16.4,92,147,2879,171,33,65.44,83.5,29,14.1,14.5
34:16.5,92,147,2879,171,33,62.47,83.5,29,14.1,14.5
34:16.6,92,147,2879,171,33,62.47,83.5,29,14.1,14.5
34:16.7,92,147,2879,171,33,62.47,83.5,29,14.1,14.5
34:16.8,92,147,2879,171,33,62.47,83.5,29,14.1,14.5
34:16.8,92,147,2879,171,33,62.47,83.5,29,14.1,14.5
34:16.9,92,147,2879,171,33,62.47,83.5,29,14.1,14.5
34:17.0,92,142,2879,171,33,62.47,83.5,29,14.1,14.5
34:17.1,92,142,2835,171,33,62.47,83.5,29,14.1,14.5
34:17.2,92,142,2835,168,33,62.47,83.5,29,14.1,14.5
34:17.3,92,142,2835,168,33,62.47,83.5,29,14.1,14.5
34:17.4,92,142,2835,168,33,59.86,83.5,29,14.1,14.5
34:17.5,92,142,2835,168,33,59.86,83.5,29,14.1,14.5
34:17.6,92,142,2835,168,33,59.86,83.5,29,14.1,14.5
34:17.7,92,142,2835,168,33,59.86,83.5,29,14.1,14.5
34:17.7,92,142,2835,168,33,59.86,83.5,29,14.1,14.5
34:17.8,92,142,2835,168,33,59.86,83.5,29,14.1,14.5
34:17.9,92,138,2835,168,33,59.86,83.5,29,14.1,14.5
34:18.0,92,138,2792,168,33,59.86,83.5,29,14.1,14.5
34:18.1,92,138,2792,166,33,59.86,83.5,29,14.1,14.5
34:18.2,92,138,2792,166,33,59.86,83.5,29,14.1,14.5
34:18.3,92,138,2792,166,33,57.52,83.5,29,14.1,14.5
34:18.3,92,138,2792,166,33,57.52,83.5,29,14.1,14.5
34:18.4,92,138,2792,166,33,57.52,83.5,29,14.1,14.5
34:18.5,92,138,2792,166,33,57.52,83.5,29,14.1,14.5
34:18.6,92,138,2792,166,33,57.52,83.5,29,14.1,14.5
34:18.7,92,138,2792,166,33,57.52,83.5,29,14.1,14.5
34:18.8,92,136,2792,166,33,57.52,83.5,29,14.1,14.5
34:18.9,92,136,2760,166,33,57.52,83.5,29,14.1,14.5
34:19.0,92,136,2760,163,33,57.52,83.5,29,14.1,14.5
