ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),Throttle_Response_Problem
777,2054.5,70,23.529411,45.490196,87,-1.5625,-4.6875,48,29.411764,56.07843,23.137255,38.823528,22.745098,0,102,3.921569,43,24,608.5,466.899994,13.613,15.686275,0,7879,0,255,
779,2054.5,70,23.529411,45.490196,87,-1.5625,-4.6875,48,30.980392,56.07843,23.137255,38.823528,22.745098,0,102,3.921569,43,24,608.5,466.899994,13.613,24.313726,0,7879,0,255,
779,2054.5,70,23.529411,45.490196,87,-1.5625,-4.6875,48,30.980392,57.64706,23.921568,40,23.921568,0,102,5.098039,43,24,613.400024,471.600006,13.71,24.313726,0,7879,0,255,
779,2054.5,70,23.529411,50.196079,87,-1.5625,-0.78125,48,30.980392,57.64706,23.921568,40,23.921568,0,102,5.098039,43,24,613.400024,471.600006,13.71,24.313726,0,7879,0,255,
781,2067,70,23.137255,50.196079,87,-1.5625,-0.78125,50,30.980392,57.64706,23.921568,40,23.921568,0,102,5.098039,43,23,613.400024,471.600006,13.71,24.313726,0,7879,0,255,
781,2067,70,23.137255,50.196079,87,-1.5625,-0.78125,50,32.156864,57.64706,23.921568,40,23.921568,0,102,5.098039,43,23,617.700012,475.900024,13.71,34.509804,0,7879,0,255,
781,2067,70,23.137255,50.196079,87,-1.5625,-0.78125,50,32.156864,56.470589,23.137255,39.215687,23.137255,0,102,4.313725,43,23,617.700012,475.900024,13.671,34.509804,0,7879,0,255,
781,2079.5,71,23.137255,41.960785,87,-2.34375,3.90625,42,32.156864,56.470589,23.137255,39.215687,23.137255,0,102,4.313725,43,26,617.700012,475.900024,13.671,34.509804,0,7879,0,255,
782,2079.5,71,22.352942,41.960785,87,-2.34375,3.90625,42,32.156864,56.470589,23.137255,39.215687,23.137255,0,102,4.313725,43,26,617.700012,475.900024,13.671,14.90196,0,7879,0,255,
782,2079.5,71,22.352942,41.960785,87,-2.34375,3.90625,42,32.156864,52.941177,22.745098,38.823528,23.137255,0,102,0,43,26,619.400024,477.799988,13.75,14.90196,0,7879,0,255,
782,2079.5,71,22.352942,41.960785,87,-2.34375,3.90625,42,32.156864,52.941177,22.745098,38.823528,21.960785,0,102,0,43,26,619.400024,477.799988,13.75,14.90196,0,7879,0,255,
782,2047.5,70,21.568628,35.294117,88,-1.5625,-1.5625,35,32.156864,52.941177,22.745098,38.823528,21.960785,0,102,0,43,28,619.400024,477.799988,13.75,14.90196,0,7879,0,255,
784,2047.5,70,21.568628,35.294117,88,-1.5625,-1.5625,35,30.980392,52.941177,22.745098,38.823528,21.960785,0,102,0,43,28,619.400024,477.799988,13.75,16.078432,0,7879,0,255,
784,2047.5,70,21.568628,35.294117,88,-1.5625,-1.5625,35,30.980392,53.333332,20.784313,36.470589,20.392157,0,102,1.568627,43,28,621.400024,480.799988,13.789,16.078432,0,7879,0,255,
784,2047.5,70,21.568628,25.882353,87,-1.5625,4.6875,35,30.980392,53.333332,20.784313,36.470589,20.392157,0,102,1.568627,43,28,621.400024,480.799988,13.789,16.078432,0,7879,0,255,
786,2047.5,71,18.431372,25.882353,87,0.78125,4.6875,23,30.980392,53.333332,20.784313,36.470589,20.392157,0,102,1.568627,43,27,621.400024,480.799988,13.789,16.078432,0,7879,0,255,
786,2047.5,71,18.431372,25.882353,87,0.78125,4.6875,23,31.764706,53.333332,20.784313,36.470589,20.392157,0,102,1.568627,43,27,621.900024,482.599976,13.789,0,0,7879,0,255,
786,2047.5,71,18.431372,25.882353,87,0.78125,4.6875,23,31.764706,50.588234,16.078432,31.764706,18.431372,0,102,0,43,27,621.900024,482.599976,13.789,0,0,7879,0,255,
786,1995.25,69,18.431372,18.82353,87,-3.125,0,22,31.764706,50.588234,16.078432,31.764706,18.431372,0,102,0,43,15,621.900024,482.599976,13.789,0,0,7879,0,255,
788,1995.25,69,19.215687,18.82353,87,-3.125,0,22,31.764706,50.588234,16.078432,31.764706,18.431372,0,102,0,43,15,621.900024,482.599976,13.789,0,0,7879,0,255,
788,1995.25,69,19.215687,18.82353,87,-3.125,0,22,31.764706,53.333332,22.745098,31.764706,18.431372,0,102,0.392157,43,15,616.5,482.599976,13.789,0,0,7879,0,255,
788,1995.25,69,19.215687,18.82353,87,-3.125,0,22,31.764706,53.333332,22.745098,38.823528,22.352942,0,102,0.392157,43,15,616.5,482.599976,13.789,0,0,7879,0,255,
788,1964.75,68,21.960785,34.117645,87,-1.5625,8.59375,38,31.764706,53.333332,22.745098,38.823528,22.352942,0,102,0.392157,44,27,616.5,482.599976,13.789,0,0,7879,0,255,
790,1964.75,68,21.960785,34.117645,87,-1.5625,8.59375,38,33.333332,53.333332,22.745098,38.823528,22.352942,0,102,0.392157,44,27,616.5,482.599976,13.789,0,0,7879,0,255,
790,1964.75,68,21.960785,34.117645,87,-1.5625,8.59375,38,33.333332,54.509804,22.352942,38.039215,21.568628,0,102,2.745098,44,27,613.299988,482.400024,13.789,0,0,7879,0,255,
790,1964.75,68,21.960785,35.294117,86,-1.5625,4.6875,38,33.333332,54.509804,22.352942,38.039215,21.568628,0,102,2.745098,44,27,613.299988,482.400024,13.789,0,0,7879,0,255,
791,1997.5,69,21.960785,35.294117,86,-1.5625,4.6875,36,33.333332,54.509804,22.352942,38.039215,21.568628,0,102,2.745098,44,27,613.299988,482.400024,13.789,0,0,7879,0,255,
791,1997.5,69,21.960785,35.294117,86,-1.5625,4.6875,36,29.019608,54.509804,22.352942,38.039215,21.568628,0,102,2.745098,44,27,608.299988,481.700012,13.789,22.352942,0,7879,0,255,
791,1997.5,69,21.960785,35.294117,86,-1.5625,4.6875,36,29.019608,54.509804,21.960785,38.039215,21.568628,0,102,2.352941,44,27,608.299988,481.700012,13.789,22.352942,0,7879,0,255,
791,2012.5,69,21.960785,33.333332,86,-1.5625,1.5625,34,29.019608,54.509804,21.960785,38.039215,21.568628,0,102,2.352941,43,28,608.299988,481.700012,13.789,22.352942,0,7879,0,255,
793,2012.5,69,21.17647,33.333332,86,-1.5625,1.5625,34,29.019608,54.509804,21.960785,38.039215,21.568628,0,102,2.352941,43,28,608.299988,481.700012,13.789,22.352942,0,7879,0,255,
793,2012.5,69,21.17647,33.333332,86,-1.5625,1.5625,34,34.117645,50.980392,21.960785,38.039215,21.568628,0,102,0,43,28,604.400024,480.700012,13.574,18.82353,0,7879,0,255,
793,2012.5,69,21.17647,33.333332,86,-1.5625,1.5625,34,34.117645,50.980392,16.078432,31.764706,18.82353,0,102,0,43,28,604.400024,480.700012,13.574,18.82353,0,7879,0,255,
793,1955.25,69,18.82353,18.82353,86,-3.125,5.46875,20,34.117645,50.980392,16.078432,31.764706,18.82353,0,102,0,44,6,604.400024,480.700012,13.574,18.82353,0,7879,0,255,
795,1955.25,69,18.82353,18.82353,86,-3.125,5.46875,20,29.411764,50.980392,16.078432,31.764706,18.82353,0,102,0,44,6,604.400024,480.700012,13.574,0,0,7879,0,255,
795,1955.25,69,18.82353,18.82353,86,-3.125,5.46875,20,29.411764,51.372547,16.078432,31.764706,19.215687,0,102,0,44,6,599.200012,479.099976,13.71,0,0,7879,0,255,
795,1955.25,69,18.82353,24.705883,86,-3.125,5.46875,20,29.411764,51.372547,16.078432,31.764706,19.215687,0,102,0,44,6,599.200012,479.099976,13.71,0,0,7879,0,255,
797,1855.25,66,19.607843,24.705883,86,0.78125,7.03125,27,29.411764,51.372547,16.078432,31.764706,19.215687,0,102,0,44,27,599.200012,479.099976,13.71,0,0,7879,0,255,
797,1855.25,66,19.607843,24.705883,86,0.78125,7.03125,27,31.764706,51.372547,16.078432,31.764706,19.215687,0,102,0,44,27,596.200012,478,13.71,0,0,7879,0,255,
797,1855.25,66,19.607843,24.705883,86,0.78125,7.03125,27,31.764706,50.980392,16.078432,31.764706,18.82353,0,102,0,44,27,596.200012,478,13.71,0,0,7879,0,255,
797,1772.5,63,19.607843,21.568628,86,-3.125,0,23,31.764706,50.980392,16.078432,31.764706,18.82353,0,102,0,44,11,596.200012,478,13.71,0,0,7879,0,255,
799,1772.5,63,18.82353,21.568628,86,-3.125,0,23,31.764706,50.980392,16.078432,31.764706,18.82353,0,102,0,44,11,596.200012,478,13.71,0,0,7879,0,255,
799,1772.5,63,18.82353,21.568628,86,-3.125,0,23,31.764706,50.980392,16.078432,31.764706,18.82353,0,102,0,44,11,589.5,475.5,13.71,0,0,7879,0,255,
799,1772.5,63,18.82353,21.568628,86,-3.125,0,23,31.764706,50.980392,18.431372,35.686275,20.392157,0,102,0,44,11,589.5,475.5,13.71,0,0,7879,0,255,
799,1700.75,59,18.82353,24.705883,86,-3.125,7.03125,24,31.764706,50.980392,18.431372,35.686275,20.392157,0,102,0,44,11,589.5,475.5,13.71,0,0,7879,0,255,
801,1700.75,59,18.82353,24.705883,86,-3.125,7.03125,24,38.039215,50.980392,18.431372,35.686275,20.392157,0,102,0,44,11,589.5,475.5,13.71,0,0,7879,0,255,
801,1700.75,59,18.82353,24.705883,86,-3.125,7.03125,24,38.039215,50.980392,16.078432,31.764706,18.82353,0,102,0,44,11,583,472.700012,13.71,0,0,7879,0,255,
801,1700.75,59,18.82353,23.529411,86,-3.125,7.03125,24,38.039215,50.980392,16.078432,31.764706,18.82353,0,102,0,44,11,583,472.700012,13.71,0,0,7879,0,255,
802,1590.5,57,18.82353,23.529411,86,-3.125,0,26,38.039215,50.980392,16.078432,31.764706,18.82353,0,102,0,45,9,583,472.700012,13.71,0,0,7879,0,255,
802,1590.5,57,18.82353,23.529411,86,-3.125,0,26,36.07843,50.980392,16.078432,31.764706,18.82353,0,102,0,45,9,573.799988,469.100006,13.71,0,0,7879,0,255,
802,1590.5,57,18.82353,23.529411,86,-3.125,0,26,36.07843,51.764706,19.215687,34.901962,19.215687,0,102,0.392157,45,9,573.799988,469.100006,13.71,0,0,7879,0,255,
802,1534.25,52,18.82353,41.960785,86,-2.34375,7.03125,45,36.07843,51.764706,19.215687,34.901962,19.215687,0,102,0.392157,45,9,573.799988,469.100006,13.71,0,0,7879,0,255,
804,1534.25,52,20.784313,41.960785,86,-2.34375,7.03125,45,36.07843,51.764706,19.215687,34.901962,19.215687,0,102,0.392157,45,15,573.799988,469.100006,13.71,0,0,7879,0,255,
804,1534.25,52,20.784313,41.960785,86,-2.34375,7.03125,45,35.294117,50.980392,19.215687,34.901962,19.215687,0,102,0,45,15,569.599976,467.299988,13.71,0,0,7879,0,255,
804,1534.25,52,20.784313,41.960785,86,-2.34375,7.03125,45,35.294117,50.980392,16.078432,31.764706,18.82353,0,102,0,45,15,569.599976,467.299988,13.71,0,0,7879,0,255,
804,1467.75,51,17.254902,22.745098,86,-3.125,7.03125,21,35.294117,50.980392,16.078432,31.764706,18.82353,0,102,0,45,7,569.599976,467.299988,13.71,0,0,7879,0,255,
806,1467.75,51,17.254902,22.745098,86,-3.125,7.03125,21,35.294117,50.980392,16.078432,31.764706,18.82353,0,102,0,45,7,569.599976,467.299988,13.71,0,0,7879,0,255,
806,1467.75,51,17.254902,22.745098,86,-3.125,7.03125,21,35.294117,49.019608,16.078432,31.764706,17.254902,0,102,0,45,7,562.5,463.799988,13.769,0,0,7879,0,255,
806,1467.75,51,17.254902,30.588236,86,-3.125,7.03125,21,35.294117,49.019608,16.078432,31.764706,17.254902,0,102,0,45,7,562.5,463.799988,13.769,0,0,7879,0,255,
808,964,50,16.470589,30.588236,86,-3.125,6.25,31,35.294117,49.019608,16.078432,31.764706,17.254902,0,102,0,45,1,562.5,463.799988,13.769,0,0,7879,0,255,
808,964,50,16.470589,30.588236,86,-3.125,6.25,31,34.509804,49.019608,16.078432,31.764706,17.254902,0,102,0,45,1,555.400024,463.799988,13.769,0,0,7879,0,255,
808,964,50,16.470589,30.588236,86,-3.125,6.25,31,34.509804,47.843136,16.078432,31.764706,16.470589,0,102,0,45,1,555.400024,460.100006,13.73,0,0,7879,0,255,
808,802.25,50,16.470589,25.09804,86,-3.125,9.375,27,34.509804,47.843136,16.078432,31.764706,16.470589,0,102,0,45,1,555.400024,460.100006,13.73,0,0,7879,0,255,
810,802.25,48,16.470589,25.09804,86,-3.125,9.375,27,34.509804,47.843136,16.078432,31.764706,16.470589,0,102,0,45,0,555.400024,460.100006,13.73,0,0,7879,0,255,
810,802.25,48,16.470589,25.09804,86,-3.125,9.375,27,37.254902,47.843136,16.078432,31.764706,16.470589,0,102,0,45,0,549.599976,456.700012,13.73,0,0,7879,0,255,
810,802.25,48,16.470589,25.09804,86,-3.125,9.375,27,37.254902,47.843136,16.078432,31.764706,16.470589,0,102,0,45,0,549.599976,456.700012,13.73,0,0,7879,0,255,
810,817,47,16.470589,24.313726,86,-3.125,7.8125,26,37.254902,47.843136,16.078432,31.764706,16.470589,0,102,0,45,0,549.599976,456.700012,13.73,0,0,7879,0,255,
811,817,47,16.470589,24.313726,86,-3.125,7.8125,26,39.215687,47.843136,16.078432,31.764706,16.470589,0,102,0,45,0,549.599976,456.700012,13.73,0,0,7879,0,255,
811,817,47,16.470589,24.313726,86,-3.125,7.8125,26,39.215687,47.843136,16.078432,31.764706,16.470589,0,102,0,45,0,547.099976,455.100006,13.535,0,0,7879,0,255,
811,817,47,16.470589,24.313726,86,-3.125,7.8125,26,39.215687,47.843136,16.078432,31.764706,16.470589,0,102,0,45,0,547.099976,455.100006,13.535,0,0,7879,0,255,
813,784.25,45,16.470589,24.705883,86,-3.125,3.90625,26,39.215687,47.843136,16.078432,31.764706,16.470589,0,102,0,46,0,547.099976,455.100006,13.535,0,0,7879,0,255,
813,784.25,45,16.470589,24.705883,86,-3.125,3.90625,26,38.039215,47.843136,16.078432,31.764706,16.470589,0,102,0,46,0,542.599976,455.100006,13.535,13.333333,0,7879,0,255,
813,784.25,45,16.470589,24.705883,86,-3.125,3.90625,26,38.039215,47.843136,16.078432,31.764706,16.470589,0,102,0,46,0,542.599976,451.899994,13.73,13.333333,0,7879,0,255,
813,743.75,45,16.470589,27.450981,86,-3.125,5.46875,28,38.039215,47.843136,16.078432,31.764706,16.470589,0,102,0,46,0,542.599976,451.899994,13.73,13.333333,0,7879,0,255,
815,743.75,44,16.470589,27.450981,86,-3.125,5.46875,28,38.039215,47.843136,16.078432,31.764706,16.470589,0,102,0,46,0,542.599976,451.899994,13.73,13.333333,0,7879,0,255,
815,743.75,44,16.470589,27.450981,86,-3.125,5.46875,28,34.509804,47.843136,16.078432,31.764706,16.470589,0,102,0,46,0,538.799988,448.799988,13.632,13.333333,0,7879,0,255,
815,743.75,44,16.470589,27.450981,86,-3.125,5.46875,28,34.509804,47.843136,16.078432,31.764706,16.470589,0,102,0,46,0,538.799988,448.799988,13.632,13.333333,0,7879,0,255,
815,757,36,16.470589,25.490196,86,-3.125,9.375,27,34.509804,47.843136,16.078432,31.764706,16.470589,0,102,0,46,0,538.799988,448.799988,13.632,13.333333,0,7879,0,255,
817,757,36,16.470589,25.490196,86,-3.125,9.375,27,35.686275,47.843136,16.078432,31.764706,16.470589,0,102,0,46,0,538.799988,448.799988,13.632,14.117647,0,7879,0,255,
817,757,36,16.470589,25.490196,86,-3.125,9.375,27,35.686275,50.980392,16.078432,31.764706,18.82353,0,102,0,46,0,535.400024,445.799988,13.007,14.117647,0,7879,0,255,
817,757,36,16.470589,25.490196,86,-3.125,9.375,27,35.686275,50.980392,16.078432,31.764706,18.82353,0,102,0,46,0,535.400024,445.799988,13.007,14.117647,0,7879,0,255,
819,907,23,18.82353,37.254902,87,-3.125,6.25,38,35.686275,50.980392,16.078432,31.764706,18.82353,0,102,0,46,-1,535.400024,445.799988,13.007,14.117647,0,7879,0,255,
819,907,23,18.82353,37.254902,87,-3.125,6.25,38,38.431374,50.980392,16.078432,31.764706,18.82353,0,102,0,46,-1,533.900024,445.799988,13.007,15.686275,0,7879,0,255,
819,907,23,18.82353,37.254902,87,-3.125,6.25,38,38.431374,50.980392,16.078432,31.764706,18.82353,0,102,0,46,-1,533.900024,444.399994,13.613,15.686275,0,7879,0,255,
819,907,23,18.82353,35.686275,87,-3.125,5.46875,37,38.431374,50.980392,16.078432,31.764706,18.82353,0,102,0,46,-1,533.900024,444.399994,13.613,15.686275,0,7879,0,255,
820,929.5,16,18.82353,35.686275,87,-3.125,5.46875,37,38.431374,50.980392,16.078432,31.764706,18.82353,0,102,0,46,-3,533.900024,444.399994,13.613,15.686275,0,7879,0,255,
820,929.5,16,18.82353,35.686275,87,-3.125,5.46875,37,51.372547,50.980392,16.078432,31.764706,18.82353,0,102,0,46,-3,531.299988,441.5,13.574,16.470589,0,7879,0,255,
820,929.5,16,18.82353,35.686275,87,-3.125,5.46875,37,51.372547,60.784313,28.235294,43.92157,26.274509,0,102,7.45098,46,-3,531.299988,441.5,13.574,16.470589,0,7879,0,255,
820,1267.75,16,18.82353,50.980392,87,-3.125,3.125,38,51.372547,60.784313,28.235294,43.92157,26.274509,0,102,7.45098,45,10,531.299988,441.5,13.574,16.470589,0,7879,0,255,
822,1267.75,16,18.82353,50.980392,87,-3.125,3.125,38,44.313725,60.784313,28.235294,43.92157,26.274509,0,102,7.45098,45,10,531.299988,441.5,13.574,13.333333,0,7879,0,255,
822,1267.75,16,18.82353,50.980392,87,-3.125,3.125,38,44.313725,50.980392,16.078432,31.764706,18.82353,0,102,0,45,10,530.5,439.399994,13.613,13.333333,0,7879,0,255,
822,1267.75,16,18.82353,50.980392,87,-3.125,3.125,38,44.313725,50.980392,16.078432,31.764706,18.82353,0,102,0,45,10,530.5,439.399994,13.613,13.333333,0,7879,0,255,
824,985.75,17,27.058823,32.549019,87,-1.5625,7.03125,44,44.313725,50.980392,16.078432,31.764706,18.82353,0,102,0,45,5,530.5,439.399994,13.613,13.333333,0,7879,0,255,
824,985.75,17,27.058823,32.549019,87,-1.5625,7.03125,44,36.862743,50.980392,16.078432,31.764706,18.82353,0,102,0,45,5,530.5,439.399994,13.613,12.941176,0,7879,0,255,
824,985.75,17,27.058823,32.549019,87,-1.5625,7.03125,44,36.862743,50.980392,16.078432,31.764706,18.82353,0,102,0,45,5,530.299988,437.600006,13.691,12.941176,0,7879,0,255,
824,985.75,17,27.058823,28.627451,88,-3.125,-2.34375,44,36.862743,50.980392,16.078432,31.764706,18.82353,0,102,0,45,5,530.299988,437.600006,13.691,12.941176,0,7879,0,255,
826,1274,18,18.82353,28.627451,88,-3.125,-2.34375,30,36.862743,50.980392,16.078432,31.764706,18.82353,0,102,0,45,8,530.299988,437.600006,13.691,12.941176,0,7879,0,255,
826,1274,18,18.82353,28.627451,88,-3.125,-2.34375,30,32.941177,50.980392,16.078432,31.764706,18.82353,0,102,0,45,8,530.400024,436.700012,13.691,12.941176,0,7879,0,255,
826,1274,18,18.82353,28.627451,88,-3.125,-2.34375,30,32.941177,55.294117,23.137255,38.823528,21.960785,0,102,3.137255,45,8,530.400024,436.700012,13.691,12.941176,0,7879,0,255,
826,1268.75,17,18.82353,38.431374,88,-3.125,-5.46875,33,32.941177,55.294117,23.137255,38.823528,21.960785,0,102,3.137255,45,17,530.400024,436.700012,13.691,12.941176,0,7879,0,255,
828,1268.75,17,18.82353,38.431374,88,-3.125,-5.46875,33,31.764706,55.294117,23.137255,38.823528,21.960785,0,102,3.137255,45,17,530.400024,436.700012,13.691,12.941176,0,7879,0,255,
828,1268.75,17,18.82353,38.431374,88,-3.125,-5.46875,33,31.764706,48.235294,16.078432,31.764706,16.862745,0,102,0,45,17,530.599976,435.100006,13.75,12.941176,0,7879,0,255,
828,1268.75,17,18.82353,38.431374,88,-3.125,-5.46875,33,31.764706,48.235294,16.078432,31.764706,16.862745,0,102,0,45,17,530.599976,435.100006,13.75,12.941176,0,7879,0,255,
828,1032.75,17,16.470589,20,88,-3.125,0.78125,22,31.764706,48.235294,16.078432,31.764706,16.862745,0,102,0,45,8,530.599976,435.100006,13.75,12.941176,0,7879,0,255,
829,1032.75,17,16.470589,20,88,-3.125,0.78125,22,32.941177,48.235294,16.078432,31.764706,16.862745,0,102,0,45,8,530.599976,435.100006,13.75,12.941176,0,7879,0,255,
829,1032.75,17,16.470589,20,88,-3.125,0.78125,22,32.941177,47.843136,16.078432,31.764706,16.470589,0,102,0,45,8,530.099976,433.399994,13.73,12.941176,0,7879,0,255,
829,1032.75,17,16.470589,35.294117,88,-1.5625,4.6875,22,32.941177,47.843136,16.078432,31.764706,16.470589,0,102,0,45,8,530.099976,433.399994,13.73,12.941176,0,7879,0,255,
831,942,14,20,35.294117,88,-1.5625,4.6875,52,32.941177,47.843136,16.078432,31.764706,16.470589,0,102,0,45,-9,530.099976,433.399994,13.73,12.941176,0,7879,0,255,
831,942,14,20,35.294117,88,-1.5625,4.6875,52,34.117645,47.843136,16.078432,31.764706,16.470589,0,102,0,45,-9,529.200012,431.600006,13.73,12.941176,0,7879,0,255,
831,942,14,20,35.294117,88,-1.5625,4.6875,52,34.117645,48.235294,16.078432,31.764706,16.470589,0,102,0,45,-9,529.200012,431.600006,13.73,12.941176,0,7879,0,255,
831,1066.25,15,16.470589,20,88,-3.125,-1.5625,22,34.117645,48.235294,16.078432,31.764706,16.470589,0,102,0,45,9,529.200012,431.600006,13.73,12.941176,0,7879,0,255,
833,1066.25,15,16.470589,20,88,-3.125,-1.5625,22,32.941177,48.235294,16.078432,31.764706,16.470589,0,102,0,45,9,529.200012,431.600006,13.73,13.725491,0,7879,0,255,
833,1066.25,15,16.470589,20,88,-3.125,-1.5625,22,32.941177,47.843136,16.078432,31.764706,16.470589,0,102,0,45,9,528.599976,430.600006,13.75,13.725491,0,7879,0,255,
833,1066.25,15,16.470589,20,88,-3.125,-1.5625,22,32.941177,47.843136,16.078432,31.764706,16.470589,0,102,0,45,9,528.599976,430.600006,13.75,13.725491,0,7879,0,255,
833,986.5,15,16.470589,20.392157,88,-3.125,2.34375,21,32.941177,47.843136,16.078432,31.764706,16.470589,0,102,0,46,12,528.599976,430.600006,13.75,13.725491,0,7879,0,255,
835,986.5,15,16.470589,20.392157,88,-3.125,2.34375,21,31.764706,47.843136,16.078432,31.764706,16.470589,0,102,0,46,12,528.599976,430.600006,13.75,12.941176,0,7879,0,255,
835,986.5,15,16.470589,20.392157,88,-3.125,2.34375,21,31.764706,47.843136,16.078432,31.764706,16.470589,0,102,0,46,12,527.200012,428.700012,13.75,12.941176,0,7879,0,255,
835,986.5,15,16.470589,21.568628,87,-3.125,6.25,21,31.764706,47.843136,16.078432,31.764706,16.470589,0,102,0,46,12,527.200012,428.700012,13.75,12.941176,0,7879,0,255,
837,922.5,13,17.254902,21.568628,87,-3.125,6.25,23,31.764706,47.843136,16.078432,31.764706,16.470589,0,102,0,46,6,527.200012,428.700012,13.75,12.941176,0,7879,0,255,
837,922.5,13,17.254902,21.568628,87,-3.125,6.25,23,32.941177,47.843136,16.078432,31.764706,16.470589,0,102,0,46,6,525.599976,426.700012,13.73,14.509804,0,7879,0,255,
837,922.5,13,17.254902,21.568628,87,-3.125,6.25,23,32.941177,50.980392,21.960785,38.039215,18.82353,0,102,2.352941,46,6,525.599976,426.700012,13.73,14.509804,0,7880,0,255,
837,964.75,13,18.431372,30.196079,87,-3.125,-5.46875,26,32.941177,50.980392,21.960785,38.039215,18.82353,0,102,2.352941,46,17,525.599976,426.700012,13.73,14.509804,0,7880,0,255,
839,964.75,13,18.431372,30.196079,87,-3.125,-5.46875,26,31.764706,50.980392,21.960785,38.039215,18.82353,0,102,2.352941,46,17,525.599976,426.700012,13.73,15.686275,0,7880,0,255,
839,964.75,13,18.431372,30.196079,87,-3.125,-5.46875,26,31.764706,50.980392,16.078432,31.764706,18.82353,0,102,0,46,17,524.099976,424.600006,13.359,15.686275,0,7880,0,255,
839,964.75,13,18.431372,30.196079,87,-3.125,-5.46875,26,31.764706,50.980392,16.078432,31.764706,18.82353,0,102,0,46,17,524.099976,424.600006,13.359,15.686275,0,7880,0,255,
839,962.5,14,18.82353,35.294117,87,-3.125,0.78125,37,31.764706,50.980392,16.078432,31.764706,18.82353,0,102,0,46,2,524.099976,424.600006,13.359,15.686275,0,7880,0,255,
840,962.5,14,18.82353,35.294117,87,-3.125,0.78125,37,32.156864,50.980392,16.078432,31.764706,18.82353,0,102,0,46,2,524.099976,424.600006,13.359,15.294118,0,7880,0,255,
840,962.5,14,18.82353,35.294117,87,-3.125,0.78125,37,32.156864,50.980392,16.078432,31.764706,18.82353,0,102,0,46,2,523.400024,423.600006,13.613,15.294118,0,7880,0,255,
840,962.5,14,18.82353,36.07843,87,-2.34375,4.6875,37,32.156864,50.980392,16.078432,31.764706,18.82353,0,102,0,46,2,523.400024,423.600006,13.613,15.294118,0,7880,0,255,
